"","nppv","chl","phyc","temp","velo","atoll","lat","long"
"217",1.11300780924247,-2.32212936619453,0.223952712573177,3.34503134328039,-3.43158721085765,"Rongelap",11.1629026,166.8943033
"218",0.998652928154205,-2.36796596343681,0.210009287893036,3.34344577769407,-3.40650607622906,"Rongerik",11.356,167.4482
"219",-0.296208640077657,-2.82723642292387,0.0031104538418203,3.35414856040484,NA,"Rose",-14.5424865,-168.1637445
"220",0.547980762154195,-2.54289690778391,0.118458389729528,3.3469507342006,-4.15798783563997,"Rowa",-13.6239,167.5185
"221",1.24203291859312,-2.24990244438104,0.218098981219725,3.35494467344325,-3.5297625720402,"Saloman",-5.3303,72.246
"222",2.26724058314138,-1.7347033134577,0.261652960475615,3.38732907708507,-3.8766621642278,"Sama",-1.4032,144.0808
"223",2.26724058314138,-1.7347033134577,0.261652960475615,3.38732907708507,-3.8766621642278,"Samasuma",-1.481,144.0458
"224",0.99275064965578,-2.39857764228391,0.120746907531202,3.37941887824239,-2.93553530092441,"Sapwuahfik",5.8161306,157.2477972
"225",1.0177616977398,-2.39840469990015,0.139482792717016,3.38205650449871,-3.35687442279723,"Satawan",5.4915713,153.5423431
"226",0.317512729123637,-2.61813442482145,0.090121156715307,3.3327404807734,-4.3836179852914,"Scilly",-16.5434,-154.6841
"227",0.859466225109373,-2.45268544557334,0.174343688679943,3.3736145236154,-2.94247142717826,"Sorol",8.123771,140.40636
"228",1.7579866866403,-1.94331040879428,0.314088777150284,3.32350505100234,-4.24613197450352,"St_Francois",-7.1177,52.749
"229",1.80767815365777,-1.92760461004588,0.323067171595326,3.33443040423623,-3.55171483471233,"St_Joseph",-5.4306,53.3358
"230",2.02156906477002,-1.80727122417872,0.347839399481588,3.34645823325353,NA,"Starbuck",-5.6405,-155.8776
"231",1.32523032928838,-2.22137929200391,0.321958383193993,3.36592811738822,-4.05000777501734,"Suheli_Par",10.0774,72.2915
"232",0.658386880534743,-2.40427207654156,0.197572824781987,3.27588208198428,-5.45196225773198,"Surprise",-18.4121,163.1109
"233",-0.099028429189103,-2.78857304623707,0.00293418348377819,3.36249236641235,-3.9476597746107,"Suwarrow",-13.2279,-163.1261
"234",0.218937781484451,-2.70161558360928,-0.0287457820392681,3.37609465314825,NA,"Swains",-11.052904,-171.0767349
"235",2.20934187298924,-1.76581218173139,0.360046656166256,3.37346566102668,-1.63690049411341,"Tabiteuea",-1.4089,174.8694
"236",2.0724581735501,-1.75979580975588,0.335396063266021,3.33192941550567,-2.37187178747202,"Tabuaeran",3.872,-159.3170178
"237",1.25421582833337,-2.22579693707814,0.224072230952385,3.32326498129948,-3.59631382941195,"Taenga",-16.3574,-143.1398
"238",1.51846561373695,-2.08315238889959,0.253693229023413,3.3219081557491,-5.01087919760502,"Tahanea",-16.8646,-144.7778
"239",1.3626882623003,-2.19337176709259,0.219501184188137,3.33133159707859,-4.30992467109384,"Taiaro",-15.7438,-144.6336
"240",0.783318687772981,-2.46870336666617,0.140132852777591,3.3422290705068,-3.08657451616879,"Taka",11.1520422,169.6179182
"241",1.3933089824971,-2.2018252139725,0.220020513423262,3.33746207146816,-3.87142641156665,"Takapoto",-14.6323339,-145.1763392
"242",1.20870529473713,-2.2868851439708,0.183832404615471,3.33827235845301,-3.67184535462991,"Takaroa",-14.4496,-144.9694
"243",0.684858169914034,-2.4823118473751,0.116050460509524,3.32520772572127,-3.53792225757283,"Takume",-15.8099,-142.2098
"244",2.23203782223027,-1.77179601181409,0.303338545702393,3.3897753228273,-3.48398814469145,"Takuu",-4.7537,156.9735
"245",2.92256189917024,-1.29967306570461,0.504932486015587,3.36966953771809,-3.16857842269114,"Tarawa",1.4387,172.9878
"246",-0.194445055408135,-2.77047663552385,-0.00687174270177596,3.30860363104684,-4.18003296074647,"Tatakoto",-17.3416,-138.3967
"247",0.619592878073273,-2.49625982883679,0.125803485199617,3.31364777701939,-3.41783069138385,"Tauere",-17.3772,-141.506
"248",1.06405656073167,-2.29926058903629,0.201383505021991,3.31477130251184,-3.32841405935321,"Tekokota",-17.3135,-142.5725
"249",-0.239131846186282,-2.73262589264782,0.003259352686731,3.25801394088765,-3.9967521785165,"Temitangi",-21.6803,-140.6266
"250",-0.503196094715371,-2.78021870295757,-0.0311511757813727,3.22315488956346,-4.01663859555205,"Temoe",-23.3466,-134.4779
"251",-0.385027872007674,-2.77866668202557,-0.0139695200717564,3.26132982376756,-4.29436867194509,"Tenararo",-21.3043,-136.7447
"252",-0.385027872007674,-2.77866668202557,-0.0139695200717564,3.26132982376756,-4.29436867194509,"Tenaruga",-21.3451,-136.542
"253",1.54296389721622,-2.07115018813204,0.26073607920789,3.32111962466827,-5.01087919760502,"Tepoto",-16.8206,-144.2804
"254",1.97921566733918,-1.80240587869881,0.31108944342741,3.33783934365296,-2.33455695518665,"Teraina",4.6839252,-160.3783959
"255",0.921154992130535,-2.36551863522311,0.207854433991921,3.32616361833458,-3.52744019335909,"Tetiaroa",-17.0162552,-149.5897766
"256",1.4198897913107,-2.18520376617122,0.28757915800386,3.36528876298711,-3.90935134513379,"Thiladhunmathi",6.7164,73.0161
"257",1.70376723795771,-2.01789146564508,0.265368786940487,3.33905678157568,-2.78560129659821,"Tikehau",-15.0031,-148.1738
"258",1.64338487948829,-2.03712289340096,0.270640208590364,3.33147375130396,-4.45672319649566,"Toau",-15.907,-146.0233
"259",1.56639771769275,-2.07003564425225,0.246659663192816,3.36756217390794,NA,"Tongareva",-8.998556,-157.9715
"260",1.52093361731297,-2.08699747371049,0.258606066001732,3.32313944964367,-5.56503519871438,"Tuanake",-16.6531,-144.2148
"261",0.967536001970176,-2.382482036361,0.251217347455065,3.36768955593159,-2.79089122939396,"Tubbataha",8.85,119.9333
"262",0.782932167094363,-2.43768301880939,0.172822912852821,3.33429778531068,-4.37677848257495,"Tupai",-16.2623,-151.8165
"263",-0.28134257759401,-2.75683510245857,7.99587318744303e-05,3.26991445552823,-4.20593748974437,"Tureia",-20.8293,-138.539
"264",0.956402072518084,-2.40967002034084,0.155022796508572,3.35977740375649,-2.97268033546566,"Ujae",9.0812091,165.6122758
"265",0.684133730058752,-2.50499574106401,0.150148326560304,3.35998868893266,-3.2450816303207,"Ujelang",9.8206101,160.9263437
"266",0.84383264937395,-2.45033502338341,0.201273553207307,3.36969036669221,-2.92575405675451,"Ulithi",9.9613889,139.6036111
"267",0.713095234261399,-2.49552378364845,0.124266992099982,3.34198473010467,-3.36298584065605,"Utirik",11.2497,169.788
"268",-0.385027872007674,-2.77866668202557,-0.0139695200717564,3.26132982376756,-4.29436867194509,"Vahanga",-21.3321,-136.651
"269",-0.0873038861322254,-2.7259235535997,0.012081649429901,3.29540897285314,-4.06084519199464,"Vahitahi",-18.7742,-138.8197
"270",-0.085411769669044,-2.72104718725239,0.0148973834614806,3.29011868873842,-3.91344879999462,"Vairaatea",-19.3491,-139.2201
"271",1.44877407943971,-2.14738168371701,0.198014112429627,3.38874967111547,-5.10955866770951,"Vaitupu",-7.2792,178.6782
"272",-0.246122526411463,-2.74659773884182,0.00540725608857986,3.27002893680242,-4.20593748974437,"Vanavana",-20.7809,-139.1407
"273",0.706239204879981,-2.45199177831542,0.193334206803189,3.31815593239072,-3.87995592264487,"Wailagilala",-16.7732,-179.1073
"274",0.135420595711492,-2.65467613753717,0.0893346965510172,3.31998460512104,-3.55557809239858,"Wake",19.2960859,166.6269779
"275",0.804067824957388,-2.47904781831448,0.16371948868115,3.37349443491326,-2.81029322672282,"West_Fayu",8.0743,146.7162
"276",0.838366987067132,-2.4688643778852,0.151382530461654,3.375122950612,-3.10589596892549,"Woleai",7.3462,143.8652
"277",1.07784049000279,-2.35098749165971,0.194069722604695,3.35365635328148,-2.9087796324322,"Wotho",9.9562337,166.1363121
"278",1.30547134515572,-2.25552315774807,0.192761597038995,3.35161642798686,-2.57622875931924,"Wotje",9.438,170.0167
