parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
α_sxr[35],-0.31434177997302987,0.42191512552460136,0.0026300205422786077,25801.921047886666,15106.958093701985,1.000272093713496,4.283914211190322
α_sxr[36],-0.9072189861701241,0.45774416877043844,0.0029499553986853887,24217.788689625802,16167.336468905258,1.0000697418333142,4.0208994104952405
α_sxr[37],0.25830143819371754,0.42875907838793126,0.0030512126748647966,19773.799169219325,15319.854277760161,1.0000970223646874,3.2830601687768617
α_sxr[38],-1.895331791312811,0.6538726502256837,0.003890521857680828,28918.908006823356,13837.617360269633,1.0000119010330528,4.801430124238102
α_sxr[39],1.5322177094723959,0.5068734773256832,0.0029768702980926404,29211.267453446213,13606.097336596353,1.0002612525077998,4.849970804051785
α_sxr[40],1.5953717493374366,0.5000617903798746,0.003149874364203366,25242.621571519583,13705.513887855643,1.0003782045745837,4.191053258291759
α_sxr[41],-1.8345512182992156,0.6538424542668309,0.0038644084667532395,29271.826724141614,14706.933937429225,1.0001456379629106,4.860025509663428
α_sxr[42],-0.31719884088236294,0.5392447660473528,0.0034532263550583427,24529.619641134002,14624.286890666574,1.0005024896731318,4.0726729603086715
α_sxr[43],-1.9084400143694586,0.6842999119019686,0.004070250680306716,28746.335077434658,15111.963335350738,1.0002202024121603,4.77277769857945
α_sxr[44],0.47325069240747236,0.47488974985109855,0.003218389483920386,21811.89632634229,14404.279407234908,1.000436246257513,3.62144711907337
α_sxr[45],0.04264741039152705,0.5007536158569541,0.002991799259223886,28175.277549331982,14555.595592289257,1.0002895994557517,4.6779645466631266
α_sxr[46],0.7525895791804087,0.46165971512149473,0.002945284540748319,24609.69728773746,14804.008648520548,0.9999602162813503,4.085968317954584
α_sxr[47],-1.9387844545670203,0.6557601150155634,0.004206214612310628,25198.428595555633,13760.799211496573,1.000048859221755,4.1837158620794614
α_sxr[48],-1.9462200320538818,0.6472603746995683,0.00404306961008943,26499.505465938546,12854.859447626095,1.0000951333215302,4.399734726897316
α_sxr[49],-1.8489833706350858,0.6555739997040889,0.0038041907699766764,30319.456634855975,14462.776176817466,0.9999533233717222,5.033964366938743
α_sxr[50],-1.2240285495346401,0.5767565270070569,0.0033141590603632163,30996.105315796238,14645.039706215155,0.9999288453492864,5.146308904963
α_sxr[51],-0.5005886541012545,0.5356499209070367,0.0034750947097267485,23877.148350026695,14488.562657566215,1.0000226862428956,3.9643426142394502
α_sxr[52],-1.9954381255355067,0.6629813773178996,0.00406128316109329,27329.70812953209,14306.076773130742,1.000024906462411,4.537573959182997
α_sxr[53],0.035595318406203134,0.5006627296185544,0.0033942408662394775,21863.017493046216,14345.02996836435,1.0000392071741853,3.62993480850274
α_sxr[54],-1.2413596567291716,0.5858389659673787,0.0036197455158270956,26399.66073035559,15349.224117678821,1.0007063272224728,4.383157423180957
α_sxr[55],-1.8103898403429652,0.6498610063391499,0.004124656245336173,25557.68815562896,14449.953954428156,1.0004737446790068,4.243364022851978
α_sxr[56],-1.9009694071354126,0.6966575429830231,0.0045580936401755714,23740.404620306814,15357.891212159993,1.0004396444533634,3.941638940123443
α_sxr[57],-1.8901660639930908,0.6811915289797835,0.004388574404969019,24508.99685553491,14872.967718304486,1.0004160011883452,4.069248942223417
α_sxr[58],-1.8435348180118094,0.6586075606153161,0.0039044419333224807,29586.21643241284,13068.11081094156,1.0001088243973977,4.912223891970523
α_sxr[59],-1.4659046277503904,0.6181839190144627,0.0035970625458806526,30383.65848751486,14558.0848995491,0.9999907866045734,5.044623853435104
