atoll,region,species,mean,lower005,upper095
Ravahere,Polynesia,Phoebastria_nigripes,0.02187037651025433,0.0076166959847111864,0.04441847189718772
Ravahere,Polynesia,Phoebastria_albatrus,0.04361283936789609,0.013598657837977472,0.0941841934118153
Ravahere,Polynesia,Nesofregetta_fuliginosa,0.04596548863235367,0.0162042779760439,0.09207082766482169
Ravahere,Polynesia,Hydrobates_tristrami,0.06169968145988644,0.023894674845253216,0.12202231733058326
Ravahere,Polynesia,Pterodroma_neglecta,0.05034807562538333,0.015783670795632414,0.10773775897544617
Ravahere,Polynesia,Pterodroma_heraldica,0.020976300565146048,0.006756367874699006,0.04490051300354383
Ravahere,Polynesia,Pterodroma_ultima,0.06543016158123532,0.018784223550493966,0.1471514518908209
Ravahere,Polynesia,Pterodroma_hypoleuca,0.05781077430462392,0.023716506044529344,0.10924781192400439
Ravahere,Polynesia,Pterodroma_alba,0.045676321528382295,0.01624432959944402,0.09462381547869123
Ravahere,Polynesia,Bulweria_bulwerii,0.0769165122481425,0.025153620218108498,0.16601763631444627
Ravahere,Polynesia,Ardenna_pacifica,0.07386469730585409,0.03246948647497459,0.132229317988395
Ravahere,Polynesia,Puffinus_nativitatis,0.0832614093508413,0.03859936570828411,0.14641491112410765
Ravahere,Polynesia,Puffinus_bailloni,0.04975798758806861,0.01854968595931009,0.09764412900637945
Ravahere,Polynesia,Fregata_ariel,0.3024678531657378,0.14312015958797572,0.5073785375060714
Ravahere,Polynesia,Fregata_minor,0.40664884776556237,0.23631242271763483,0.6026897628891869
Ravahere,Polynesia,Sula_dactylatra,0.5626119144078325,0.31201558491699555,0.8093202559087858
Ravahere,Polynesia,Sula_granti,0.14255733564180229,0.03706158403218653,0.3311963082578221
Ravahere,Polynesia,Sula_leucogaster,0.5587525967672308,0.35630637695772616,0.752391135948112
Ravahere,Polynesia,Sula_sula,0.6754481155706877,0.49388224132869707,0.8328910800051283
Redlick,Melanesia,Anous_stolidus,0.44773866668701096,0.15233230177468876,0.7596251815300468
Redlick,Melanesia,Anous_minutus,0.3147078403258144,0.08999719380146513,0.6203492109274469
Redlick,Melanesia,Anous_tenuirostris,0.06136984979395957,0.009051863288257224,0.17542134261704906
Redlick,Melanesia,Anous_ceruleus,0.02254660030563093,0.0031801940764339997,0.0648618428056821
Redlick,Melanesia,Gygis_alba,0.37773515017855347,0.12398373671832276,0.6875639375134758
Redlick,Melanesia,Onychoprion_fuscatus,0.05642811392749007,0.009591851344069117,0.15185703057055802
Redlick,Melanesia,Onychoprion_lunatus,0.03711010119345841,0.005667822831091097,0.1044624852762329
Redlick,Melanesia,Onychoprion_anaethetus,0.08455159193251928,0.014747535399440634,0.22482328254945977
Redlick,Melanesia,Sternula_nereis,0.13659859293267074,0.027274849145523763,0.33959345370207145
Redlick,Melanesia,Sternula_saundersi,0.07064669627792954,0.01062590188040493,0.1981992263875314
Redlick,Melanesia,Hydroprogne_caspia,0.026088060625206806,0.003549414093812568,0.0765737332477237
Redlick,Melanesia,Sterna_dougallii,0.04080347326245672,0.006450143308640807,0.11359368722452022
Redlick,Melanesia,Sterna_sumatrana,0.21937079184616237,0.0536744320451154,0.4833084732363102
Redlick,Melanesia,Thalasseus_bergii,0.2730350361991839,0.07468112623967171,0.5688011343079215
